safegraph_place_id,measure_date,day_total_visits,location_name
sg:560ab62c4c534c1286325ae6fa7b0310,2019-03-25,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-03-25,0,Upper Beaver Meadows
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-03-25,24,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-03-25,4,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-03-25,1,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-03-26,6,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-03-26,2,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-03-26,1,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-03-26,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-03-26,17,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-03-27,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-03-27,15,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-03-27,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-03-27,1,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-03-27,1,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-03-28,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-03-28,1,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-03-28,17,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-03-28,5,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-03-28,1,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-03-29,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-03-29,1,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-03-29,0,Upper Beaver Meadows
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-03-29,10,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-03-29,1,Emerald Lake Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-03-30,4,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-03-30,14,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-03-30,1,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-03-30,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-03-30,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2019-03-31,1,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-03-31,0,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-03-31,4,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-03-31,17,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-03-31,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-01,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-01,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-01,4,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-01,3,Emerald Lake Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-02,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-02,13,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-02,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-02,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-03,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-03,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-03,4,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-03,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-04,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-04,1,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-04,13,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-04,5,Emerald Lake Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-05,9,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-05,2,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-05,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-05,3,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-06,1,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-06,9,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-06,23,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-06,3,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-07,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-07,1,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-07,4,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-07,18,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-08,11,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-08,1,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-08,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-08,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-09,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-09,5,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-09,0,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-09,1,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-10,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-10,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-10,4,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-10,0,Emerald Lake Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-11,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-11,11,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-11,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-11,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-12,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-12,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-12,16,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-12,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-13,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-13,1,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-13,5,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-13,6,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-14,32,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-14,6,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-14,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-14,3,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-15,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-15,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-15,1,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-15,11,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-15,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-16,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-16,1,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-16,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-16,8,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-16,5,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-17,4,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-17,3,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-17,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-17,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-17,1,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-18,3,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-18,0,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-18,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-18,15,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-18,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-19,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-19,5,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-19,0,Upper Beaver Meadows
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-19,25,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-19,7,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-20,34,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-20,5,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-20,3,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-20,4,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-20,5,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-21,3,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-21,1,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-21,9,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-21,21,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-21,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-22,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-22,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-22,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-22,8,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-22,2,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-04-22,0,The Pool
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-04-22,0,Twin Sisters Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-23,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-23,13,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-04-23,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-04-23,0,The Pool
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-23,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-23,1,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-23,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-24,2,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-24,1,Upper Beaver Meadows
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-24,14,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-04-24,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-24,3,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-04-24,0,Twin Sisters Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-24,1,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-25,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-25,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-25,1,Upper Beaver Meadows
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-04-25,0,Twin Sisters Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-25,14,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-25,9,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-04-25,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-26,6,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-04-26,1,Twin Sisters Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-26,17,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-04-26,0,The Pool
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-26,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-26,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-26,2,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-27,1,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-27,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-27,6,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-27,24,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-04-27,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-04-27,1,The Pool
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-27,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-28,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-28,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-28,2,Bear Lake
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-04-28,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-04-28,0,The Pool
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-28,25,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-28,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-29,4,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-04-29,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-04-29,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-29,1,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-29,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-29,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-29,1,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-04-30,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-04-30,1,Bear Lake
sg:5a95eb1e7e7546d784da873caaacbff4,2019-04-30,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-04-30,4,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-04-30,6,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-04-30,0,Twin Sisters Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-04-30,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-01,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-01,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-01,1,Upper Beaver Meadows
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-01,7,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-05-01,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-01,3,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-05-01,0,Twin Sisters Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-05-02,0,The Pool
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-05-02,0,Twin Sisters Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-02,23,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-02,1,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-02,1,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-02,1,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-02,1,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-03,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-03,1,Bear Lake
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-05-03,0,Twin Sisters Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-03,6,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-03,6,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-05-03,0,The Pool
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-03,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-04,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-04,1,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-04,2,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-04,5,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-05-04,0,The Pool
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-05-04,1,Twin Sisters Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-04,23,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-05,20,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2019-05-05,1,The Pool
sg:ff7040f067754b8a95b184aaaf6f39b4,2019-05-05,0,Twin Sisters Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-05,6,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-05,1,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-05,1,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-05,4,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-06,1,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-06,0,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-06,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-06,19,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-06,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-07,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-07,2,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-07,0,Upper Beaver Meadows
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-07,11,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-07,0,Emerald Lake Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-08,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-08,10,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-08,1,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-08,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-08,3,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-09,2,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-09,1,Upper Beaver Meadows
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-09,6,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-09,5,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-09,1,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-10,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-10,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-10,2,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-10,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-10,29,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-11,29,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-11,10,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-11,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-11,5,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-11,0,Upper Beaver Meadows
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-12,2,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-12,1,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-12,6,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-12,39,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-12,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-13,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-13,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-13,2,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-13,4,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-13,20,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-14,23,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-14,2,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-14,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-14,4,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-14,0,Upper Beaver Meadows
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-15,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-15,4,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-15,21,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-15,8,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-15,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-16,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-16,3,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-16,1,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-16,5,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-16,28,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-17,30,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-17,2,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-17,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-17,1,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-17,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-18,4,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-18,0,Upper Beaver Meadows
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-18,33,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-18,3,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-18,1,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-19,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2019-05-19,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-19,2,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-19,14,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-19,4,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-05-20,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-20,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-20,12,Glacier Basin Campground
sg:85091317f75c4dd294d76962fb862e2d,2019-05-20,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-20,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-20,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2019-05-21,2,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2019-05-21,4,Emerald Lake Trail
sg:5a95eb1e7e7546d784da873caaacbff4,2019-05-21,0,The Pool
sg:a5f0afb0a893464fa44bb741f2ca84c0,2019-05-21,14,Glacier Basin Campground
sg:85091317f75c4dd294d76962fb862e2d,2019-05-21,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2019-05-21,1,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2019-05-22,1,Glacier Creek Stables
